day=338 max=-370219 idx=1 scores=[-411899, -370219, -399209, -374909, -410160, -403440, -405010, -413958, -397362, -390354, -394171, -399744, -409432, -392045, -389964, -385282, -409166, -390004, -393005, -377717, -405121, -415451, -389135, -405917, -415580, -406488]
day=339 max=-375060 idx=19 scores=[-405863, -381542, -409669, -379757, -419617, -398368, -406934, -396407, -403212, -395045, -398764, -413714, -404352, -406013, -391805, -389397, -409793, -377924, -402805, -375060, -395020, -405117, -392202, -407755, -411264, -414417]
day=340 max=-375606 idx=17 scores=[-416670, -375945, -401123, -388729, -421875, -399497, -404194, -414444, -398036, -389421, -400717, -408547, -421260, -396190, -394832, -393086, -406893, -375606, -390659, -383129, -399135, -406121, -379993, -398022, -417549, -410760]
day=341 max=-377482 idx=19 scores=[-417787, -388146, -409509, -385992, -414980, -414262, -393158, -405033, -395256, -386021, -389308, -412122, -413944, -396102, -388304, -386066, -418297, -393519, -402321, -377482, -410314, -417800, -390069, -394669, -417758, -416965]
day=342 max=-382293 idx=17 scores=[-416664, -385904, -412234, -386420, -419817, -417180, -396863, -417934, -392091, -391307, -388198, -408110, -414230, -403073, -398871, -386377, -416287, -382293, -408255, -385341, -401532, -419369, -394924, -411439, -415463, -417977]
day=343 max=-378989 idx=22 scores=[-411401, -394385, -413594, -395077, -409417, -405844, -395197, -420222, -405151, -388873, -402315, -404201, -410705, -402448, -391404, -397383, -407036, -395459, -399723, -388932, -396009, -415896, -378989, -402192, -423725, -412048]
day=344 max=-379820 idx=17 scores=[-421007, -393069, -407782, -382505, -419011, -407184, -410643, -419912, -398923, -393758, -389195, -400360, -416989, -402536, -387234, -391823, -405180, -379820, -400570, -387472, -401369, -412631, -382919, -411776, -417484, -417881]
day=345 max=-380124 idx=1 scores=[-422403, -380124, -414458, -395294, -422565, -408243, -406393, -406971, -393567, -398316, -397079, -409713, -420697, -400843, -403595, -398325, -409659, -393194, -403521, -391685, -397707, -411174, -388181, -400462, -422346, -412653]
day=346 max=-382020 idx=17 scores=[-421176, -388141, -411884, -390582, -413165, -419140, -403741, -418592, -401571, -397678, -388697, -404061, -417946, -415002, -393592, -398950, -420979, -382020, -405325, -386826, -415415, -419867, -385574, -410268, -424863, -411564]
day=347 max=-386552 idx=3 scores=[-429602, -393058, -424989, -386552, -411156, -422172, -405240, -423657, -398970, -394188, -403611, -419347, -432438, -410464, -406616, -405039, -415855, -399898, -401216, -400131, -400674, -429408, -392925, -405608, -413271, -424727]
day=348 max=-389602 idx=1 scores=[-421020, -389602, -415994, -397249, -421394, -408860, -408373, -426574, -403458, -396201, -406876, -413098, -420436, -411624, -390430, -393614, -417760, -396804, -412505, -400630, -407569, -426523, -398230, -407318, -419624, -415582]
day=349 max=-386822 idx=19 scores=[-422270, -390920, -415817, -393018, -419640, -419425, -401383, -411699, -410146, -409876, -395098, -424493, -427904, -409397, -405036, -401354, -420320, -395065, -413855, -386822, -404470, -430873, -393658, -414738, -423238, -409266]
day=350 max=-386121 idx=1 scores=[-428603, -386121, -418054, -404990, -417120, -410929, -402038, -418290, -413778, -409078, -398509, -410140, -437048, -420877, -396225, -390382, -417534, -391457, -412066, -402637, -413167, -430137, -399251, -411838, -433003, -424298]
day=351 max=-395798 idx=22 scores=[-424922, -399421, -428686, -403985, -426989, -428604, -409626, -420038, -405536, -398706, -398880, -408605, -435082, -413493, -407292, -406006, -424743, -406037, -418068, -402154, -405941, -433735, -395798, -405651, -422898, -412556]
day=352 max=-398123 idx=22 scores=[-423895, -400327, -414820, -398358, -429728, -429726, -419000, -429776, -414652, -405155, -401171, -411428, -432965, -415444, -399835, -398911, -426456, -400095, -414175, -400944, -416497, -420132, -398123, -409977, -435024, -428747]
day=353 max=-392724 idx=17 scores=[-426526, -398107, -428804, -403154, -433836, -428642, -424167, -423216, -416249, -414440, -403042, -414513, -429391, -419737, -399096, -401259, -432238, -392724, -413092, -404823, -407550, -434272, -409058, -417852, -419879, -428112]
day=354 max=-392935 idx=1 scores=[-427315, -392935, -432466, -395882, -438553, -426437, -409635, -424626, -405462, -407907, -415189, -428757, -422421, -421373, -408618, -394812, -421405, -395416, -416474, -402018, -420731, -424397, -403002, -411615, -434987, -434305]
day=355 max=-398149 idx=1 scores=[-434758, -398149, -421800, -403370, -433138, -416900, -426548, -427019, -409972, -404807, -408306, -419525, -426255, -414753, -411789, -410739, -435214, -399120, -408390, -399225, -419499, -429442, -408361, -422846, -439431, -431330]
day=356 max=-397774 idx=17 scores=[-430286, -406126, -428380, -401818, -438949, -422504, -421181, -424614, -406892, -417397, -407762, -431892, -443298, -414617, -407531, -415559, -431763, -397774, -415807, -398685, -412480, -427058, -405719, -419382, -427756, -432880]
day=357 max=-394170 idx=1 scores=[-443153, -394170, -426674, -406487, -426316, -423952, -412993, -426284, -410548, -414669, -411152, -419426, -427931, -417607, -405226, -402892, -433874, -412044, -426291, -394985, -423613, -444465, -411769, -429498, -441981, -435657]
day=358 max=-400164 idx=22 scores=[-447780, -411879, -440842, -407375, -434279, -427102, -429079, -431935, -413805, -408652, -402479, -431415, -427803, -425914, -402266, -414226, -434592, -415413, -414505, -411640, -416449, -432400, -400164, -412640, -430479, -434818]
day=359 max=-398571 idx=3 scores=[-445790, -402696, -426475, -398571, -441102, -431385, -415808, -437140, -424267, -416124, -409355, -423140, -445986, -414526, -416216, -413951, -438609, -409865, -424891, -402082, -421889, -439477, -411858, -426938, -440763, -430485]
day=360 max=-404588 idx=1 scores=[-442068, -404588, -430103, -413015, -442893, -430828, -413369, -430222, -426614, -410231, -420193, -436553, -449395, -430753, -414762, -414533, -434257, -404922, -432719, -404603, -419678, -431721, -413893, -432195, -441794, -436138]
day=361 max=-400141 idx=1 scores=[-439717, -400141, -426970, -415464, -444551, -428643, -420024, -430935, -418193, -415390, -409295, -427642, -439297, -419905, -407572, -410846, -434594, -405632, -428998, -407001, -425205, -431194, -405133, -418879, -430364, -424391]
day=362 max=-402177 idx=1 scores=[-442767, -402177, -446537, -420973, -434409, -444100, -432384, -429359, -427872, -422077, -413732, -436235, -437829, -434944, -420115, -412699, -428765, -413908, -434538, -415225, -428522, -441794, -415218, -434462, -431539, -431479]
day=363 max=-402388 idx=17 scores=[-442162, -416472, -434495, -418337, -439678, -430674, -421487, -434700, -431473, -419144, -423350, -434096, -444555, -421328, -414843, -409625, -435985, -402388, -434179, -406262, -422730, -433007, -410282, -431204, -447492, -427972]
day=364 max=-401783 idx=19 scores=[-454677, -413141, -448736, -409284, -434447, -437984, -425493, -444253, -425352, -426071, -425168, -429058, -445881, -426608, -419098, -423129, -437074, -404259, -425291, -401783, -423013, -444416, -407786, -434081, -435700, -428291]
day=365 max=-409520 idx=15 scores=[-441663, -419374, -444477, -411224, -449546, -431082, -430955, -431026, -418315, -415775, -420940, -430749, -444951, -428856, -413961, -409520, -438755, -415120, -436158, -420439, -424155, -444828, -414027, -437103, -438294, -442038]
